method,seed,split,risk_budget,success_at_budget,safety_at_budget,tail_at_budget,coverage_at_budget,mean_selected_risk
gradient_boosted_failure_active,0,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.66157
gradient_boosted_failure_active,0,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.66157
gradient_boosted_failure_active,0,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.66157
gradient_boosted_failure_active,0,rare_mechanism_combo,0.30,0.00000,0.00000,0.05556,0.05556,0.66157
gradient_boosted_failure_active,0,rare_slip_failures,0.05,0.44444,0.00000,0.00000,0.44444,0.09273
gradient_boosted_failure_active,0,rare_slip_failures,0.10,0.77778,0.00000,0.00000,0.77778,0.09273
gradient_boosted_failure_active,0,rare_slip_failures,0.15,0.83333,0.00000,0.00000,0.83333,0.09273
gradient_boosted_failure_active,0,rare_slip_failures,0.20,0.88889,0.00000,0.00000,0.88889,0.09273
gradient_boosted_failure_active,0,rare_slip_failures,0.30,0.94444,0.00000,0.00000,0.94444,0.09273
greedy_oracle_success_upper,0,actuator_limit_failures,0.05,0.50000,0.00000,0.00000,0.50000,0.05226
greedy_oracle_success_upper,0,actuator_limit_failures,0.10,0.94444,0.00000,0.00000,0.94444,0.05226
greedy_oracle_success_upper,0,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.05226
greedy_oracle_success_upper,0,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.05226
greedy_oracle_success_upper,0,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.05226
greedy_oracle_success_upper,0,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.61404
greedy_oracle_success_upper,0,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.61404
greedy_oracle_success_upper,0,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.61404
greedy_oracle_success_upper,0,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.61404
greedy_oracle_success_upper,0,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.61404
greedy_oracle_success_upper,0,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.37095
greedy_oracle_success_upper,0,compound_sensor_actuator_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.37095
greedy_oracle_success_upper,0,compound_sensor_actuator_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.37095
greedy_oracle_success_upper,0,compound_sensor_actuator_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.37095
greedy_oracle_success_upper,0,compound_sensor_actuator_shift,0.30,0.16667,0.11111,0.11111,0.27778,0.37095
greedy_oracle_success_upper,0,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.93696
greedy_oracle_success_upper,0,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.93696
greedy_oracle_success_upper,0,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.93696
greedy_oracle_success_upper,0,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.93696
greedy_oracle_success_upper,0,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.93696
greedy_oracle_success_upper,0,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.76748
greedy_oracle_success_upper,0,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.76748
greedy_oracle_success_upper,0,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.76748
greedy_oracle_success_upper,0,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.76748
greedy_oracle_success_upper,0,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.76748
greedy_oracle_success_upper,0,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.01195
greedy_oracle_success_upper,0,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.01195
greedy_oracle_success_upper,0,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.01195
greedy_oracle_success_upper,0,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.01195
greedy_oracle_success_upper,0,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.01195
greedy_oracle_success_upper,0,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.62419
greedy_oracle_success_upper,0,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.62419
greedy_oracle_success_upper,0,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.62419
greedy_oracle_success_upper,0,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.62419
greedy_oracle_success_upper,0,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.62419
greedy_oracle_success_upper,0,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.61993
greedy_oracle_success_upper,0,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.61993
greedy_oracle_success_upper,0,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.61993
greedy_oracle_success_upper,0,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.61993
greedy_oracle_success_upper,0,rare_mechanism_combo,0.30,0.00000,0.00000,0.05556,0.05556,0.61993
greedy_oracle_success_upper,0,rare_slip_failures,0.05,0.38889,0.00000,0.00000,0.38889,0.10216
greedy_oracle_success_upper,0,rare_slip_failures,0.10,0.77778,0.00000,0.00000,0.77778,0.10216
greedy_oracle_success_upper,0,rare_slip_failures,0.15,0.83333,0.00000,0.00000,0.83333,0.10216
greedy_oracle_success_upper,0,rare_slip_failures,0.20,0.83333,0.00000,0.00000,0.83333,0.10216
greedy_oracle_success_upper,0,rare_slip_failures,0.30,0.88889,0.00000,0.00000,0.88889,0.10216
hybrid_diversity_risk,0,actuator_limit_failures,0.05,0.66667,0.00000,0.00000,0.66667,0.04648
hybrid_diversity_risk,0,actuator_limit_failures,0.10,1.00000,0.00000,0.00000,1.00000,0.04648
hybrid_diversity_risk,0,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.04648
hybrid_diversity_risk,0,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.04648
hybrid_diversity_risk,0,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.04648
hybrid_diversity_risk,0,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.53894
hybrid_diversity_risk,0,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.53894
hybrid_diversity_risk,0,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.53894
hybrid_diversity_risk,0,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.53894
hybrid_diversity_risk,0,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.53894
hybrid_diversity_risk,0,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.21040
hybrid_diversity_risk,0,compound_sensor_actuator_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.21040
hybrid_diversity_risk,0,compound_sensor_actuator_shift,0.15,0.05556,0.11111,0.11111,0.16667,0.21040
hybrid_diversity_risk,0,compound_sensor_actuator_shift,0.20,0.33333,0.16667,0.22222,0.55556,0.21040
hybrid_diversity_risk,0,compound_sensor_actuator_shift,0.30,0.61111,0.16667,0.27778,0.88889,0.21040
hybrid_diversity_risk,0,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.93227
hybrid_diversity_risk,0,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.93227
hybrid_diversity_risk,0,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.93227
hybrid_diversity_risk,0,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.93227
hybrid_diversity_risk,0,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.93227
hybrid_diversity_risk,0,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.71831
hybrid_diversity_risk,0,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.71831
hybrid_diversity_risk,0,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.71831
hybrid_diversity_risk,0,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.71831
hybrid_diversity_risk,0,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.71831
hybrid_diversity_risk,0,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.01025
hybrid_diversity_risk,0,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.01025
hybrid_diversity_risk,0,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.01025
hybrid_diversity_risk,0,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.01025
hybrid_diversity_risk,0,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.01025
hybrid_diversity_risk,0,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.65419
hybrid_diversity_risk,0,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.65419
hybrid_diversity_risk,0,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.65419
hybrid_diversity_risk,0,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.65419
hybrid_diversity_risk,0,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.65419
hybrid_diversity_risk,0,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.54102
hybrid_diversity_risk,0,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.54102
hybrid_diversity_risk,0,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.54102
hybrid_diversity_risk,0,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.54102
hybrid_diversity_risk,0,rare_mechanism_combo,0.30,0.05556,0.00000,0.05556,0.11111,0.54102
hybrid_diversity_risk,0,rare_slip_failures,0.05,0.50000,0.00000,0.00000,0.50000,0.08120
hybrid_diversity_risk,0,rare_slip_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.08120
hybrid_diversity_risk,0,rare_slip_failures,0.15,0.83333,0.00000,0.00000,0.83333,0.08120
hybrid_diversity_risk,0,rare_slip_failures,0.20,0.88889,0.00000,0.00000,0.88889,0.08120
hybrid_diversity_risk,0,rare_slip_failures,0.30,0.94444,0.00000,0.00000,0.94444,0.08120
oracle_failure_strata,0,actuator_limit_failures,0.05,0.55556,0.00000,0.00000,0.55556,0.05208
oracle_failure_strata,0,actuator_limit_failures,0.10,0.94444,0.00000,0.00000,0.94444,0.05208
oracle_failure_strata,0,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.05208
oracle_failure_strata,0,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.05208
oracle_failure_strata,0,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.05208
oracle_failure_strata,0,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.62235
oracle_failure_strata,0,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.62235
oracle_failure_strata,0,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.62235
oracle_failure_strata,0,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.62235
oracle_failure_strata,0,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.62235
oracle_failure_strata,0,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.36981
oracle_failure_strata,0,compound_sensor_actuator_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.36981
oracle_failure_strata,0,compound_sensor_actuator_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.36981
oracle_failure_strata,0,compound_sensor_actuator_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.36981
oracle_failure_strata,0,compound_sensor_actuator_shift,0.30,0.16667,0.11111,0.11111,0.27778,0.36981
oracle_failure_strata,0,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.93625
oracle_failure_strata,0,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.93625
oracle_failure_strata,0,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.93625
oracle_failure_strata,0,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.93625
oracle_failure_strata,0,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.93625
oracle_failure_strata,0,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.81003
oracle_failure_strata,0,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.81003
oracle_failure_strata,0,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.81003
oracle_failure_strata,0,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.81003
oracle_failure_strata,0,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.81003
oracle_failure_strata,0,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.01564
oracle_failure_strata,0,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.01564
oracle_failure_strata,0,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.01564
oracle_failure_strata,0,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.01564
oracle_failure_strata,0,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.01564
oracle_failure_strata,0,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.62498
oracle_failure_strata,0,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.62498
oracle_failure_strata,0,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.62498
oracle_failure_strata,0,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.62498
oracle_failure_strata,0,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.62498
oracle_failure_strata,0,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.60369
oracle_failure_strata,0,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.60369
oracle_failure_strata,0,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.60369
oracle_failure_strata,0,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.60369
oracle_failure_strata,0,rare_mechanism_combo,0.30,0.00000,0.00000,0.05556,0.05556,0.60369
oracle_failure_strata,0,rare_slip_failures,0.05,0.22222,0.00000,0.00000,0.22222,0.12854
oracle_failure_strata,0,rare_slip_failures,0.10,0.61111,0.00000,0.00000,0.61111,0.12854
oracle_failure_strata,0,rare_slip_failures,0.15,0.83333,0.00000,0.00000,0.83333,0.12854
oracle_failure_strata,0,rare_slip_failures,0.20,0.83333,0.00000,0.00000,0.83333,0.12854
oracle_failure_strata,0,rare_slip_failures,0.30,0.83333,0.00000,0.00000,0.83333,0.12854
random_forest_failure_active,0,actuator_limit_failures,0.05,0.55556,0.00000,0.00000,0.55556,0.05294
random_forest_failure_active,0,actuator_limit_failures,0.10,0.88889,0.00000,0.00000,0.88889,0.05294
random_forest_failure_active,0,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.05294
random_forest_failure_active,0,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.05294
random_forest_failure_active,0,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.05294
random_forest_failure_active,0,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.58150
random_forest_failure_active,0,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.58150
random_forest_failure_active,0,combined_tail_stress,0.15,0.05556,0.00000,0.00000,0.05556,0.58150
random_forest_failure_active,0,combined_tail_stress,0.20,0.05556,0.00000,0.00000,0.05556,0.58150
random_forest_failure_active,0,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.58150
random_forest_failure_active,0,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.20881
random_forest_failure_active,0,compound_sensor_actuator_shift,0.10,0.05556,0.05556,0.05556,0.11111,0.20881
random_forest_failure_active,0,compound_sensor_actuator_shift,0.15,0.22222,0.11111,0.11111,0.33333,0.20881
random_forest_failure_active,0,compound_sensor_actuator_shift,0.20,0.44444,0.16667,0.22222,0.66667,0.20881
random_forest_failure_active,0,compound_sensor_actuator_shift,0.30,0.55556,0.16667,0.22222,0.77778,0.20881
random_forest_failure_active,0,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.96685
random_forest_failure_active,0,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.96685
random_forest_failure_active,0,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.96685
random_forest_failure_active,0,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.96685
random_forest_failure_active,0,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.96685
random_forest_failure_active,0,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.85205
random_forest_failure_active,0,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.85205
random_forest_failure_active,0,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.85205
random_forest_failure_active,0,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.85205
random_forest_failure_active,0,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.85205
random_forest_failure_active,0,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.01184
random_forest_failure_active,0,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.01184
random_forest_failure_active,0,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.01184
random_forest_failure_active,0,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.01184
random_forest_failure_active,0,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.01184
random_forest_failure_active,0,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.73294
random_forest_failure_active,0,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.73294
random_forest_failure_active,0,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.73294
random_forest_failure_active,0,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.73294
random_forest_failure_active,0,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.73294
random_forest_failure_active,0,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.62284
random_forest_failure_active,0,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.62284
random_forest_failure_active,0,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.62284
random_forest_failure_active,0,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.62284
random_forest_failure_active,0,rare_mechanism_combo,0.30,0.05556,0.00000,0.05556,0.11111,0.62284
random_forest_failure_active,0,rare_slip_failures,0.05,0.50000,0.00000,0.00000,0.50000,0.09751
random_forest_failure_active,0,rare_slip_failures,0.10,0.77778,0.00000,0.00000,0.77778,0.09751
random_forest_failure_active,0,rare_slip_failures,0.15,0.83333,0.00000,0.00000,0.83333,0.09751
random_forest_failure_active,0,rare_slip_failures,0.20,0.88889,0.00000,0.00000,0.88889,0.09751
random_forest_failure_active,0,rare_slip_failures,0.30,0.88889,0.00000,0.00000,0.88889,0.09751
random_sampling,0,actuator_limit_failures,0.05,0.50000,0.00000,0.00000,0.50000,0.05517
random_sampling,0,actuator_limit_failures,0.10,0.88889,0.00000,0.00000,0.88889,0.05517
random_sampling,0,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.05517
random_sampling,0,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.05517
random_sampling,0,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.05517
random_sampling,0,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.61085
random_sampling,0,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.61085
random_sampling,0,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.61085
random_sampling,0,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.61085
random_sampling,0,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.61085
random_sampling,0,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.28146
random_sampling,0,compound_sensor_actuator_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.28146
random_sampling,0,compound_sensor_actuator_shift,0.15,0.05556,0.05556,0.05556,0.11111,0.28146
